tract_geoid,place_type,place_name,place_dist,place_dir
24011955301,hamlet,Hickman,,
24011955301,hamlet,Union Corners,,
24011955301,hamlet,Country Club Estates,,
24011955301,neighbourhood,Williams Heights,,
24011955301,hamlet,Fairways,,
24011955301,hamlet,Stafford Heights,,
24011955301,hamlet,Calvert Acres,,
24011955301,neighbourhood,Potters Landing,,
24011955301,hamlet,Townsends Cross Roads,,
24011955301,hamlet,Hobbs,,
24011955301,hamlet,Oil City,,
24011955301,hamlet,Double Hills Estates,,
24011955301,village,Williston,,
24011955301,hamlet,Tower Mobile Home Park,,
24011955301,hamlet,Pealiquor Landing,,
24011955301,hamlet,Burrsville,,
24011955301,hamlet,Legion Heights,,
24011955301,hamlet,Andersontown,,
24011955202,village,Hillsboro,,
24011955202,hamlet,Thomas Town,,
24011955202,hamlet,Lyford Landing,,
24011955202,hamlet,Tuckahoe Springs,,
24011955202,hamlet,Griffin,,
24011955202,hamlet,Hillsboro Estates,,
24011955202,hamlet,Lor-J Estates,,
24011955202,neighbourhood,West Denton,,
24011955202,locality,Wayman Wharf,,
24011955202,locality,Stoney Point Landing,,
24011955302,town,Denton,,
24011955302,neighbourhood,Riverview Gardens,,
24011955201,hamlet,Holly Hill Estates,,
24011955201,hamlet,Downes,,
24011955201,neighbourhood,The Plains,,
24011955201,hamlet,Lyn Woods,,
24011955201,hamlet,Holly Corner,,
24011955201,hamlet,Jumptown,,
24011955201,hamlet,Oakland,,
24011955201,hamlet,Brick Wall Landing,,
24011955201,hamlet,Boonsboro,,
24011955201,hamlet,Trinity,,
24011955201,hamlet,Oakland Acres,,
24011955201,hamlet,Lynn Woods,,
24011955201,village,Ridgely,,
24011955201,hamlet,Ridgely Acres,,
24011955201,hamlet,Buckels Corner,,
24011955201,hamlet,Fox Field,,
24013505102,hamlet,Oakland,,
24013505102,neighbourhood,Sherlock Holmes Estates,,
24013505102,neighbourhood,Piney Valley Estates,,
24013505102,hamlet,Merryman Heights,,
24013505102,hamlet,Miners Ridge,,
24013505102,hamlet,Freedom Forest,,
24013505102,hamlet,Forest Oaks,,
24013505102,hamlet,Longview Heights,,
24013505102,hamlet,Squires,,
24013505102,hamlet,Patriots Choice,,
24013505102,hamlet,The Hemlocks,,
24013505102,hamlet,Carroll Dale,,
24013505102,hamlet,Cherry Tree Hills,,
24013505102,hamlet,Oklahoma,,
24013505102,hamlet,Lakeview,,
24013505102,hamlet,Liberty Manor,,
24013505102,hamlet,Wright Acres,,
24013505102,hamlet,Long Meadows,,
24013505102,hamlet,Haight,,
24013508200,hamlet,Hoffmans Mill,,
24013508200,hamlet,Duncans Hill,,
24013508200,hamlet,Houcksville,,
24013508200,hamlet,Winterberry,,
24013508200,hamlet,Hunt Ridge,,
24013508200,hamlet,Dove Ridge,,
24013508200,town,Hampstead,,
24013508200,hamlet,Adams Chance,,
24013508200,hamlet,Alma Meadows,,
24013508200,hamlet,Snydersburg,,
24013508200,hamlet,Lynwood,,
24013508200,hamlet,Southwood,,
24013508200,hamlet,Kingston Riding,,
24013508200,hamlet,Melanie Acres,,
24013508200,hamlet,Brilhart Terrace,,
24013508200,hamlet,Lester Acres,,
24013508200,hamlet,Trebee Highlands,,
24013508200,hamlet,Winsome Heights,,
24013508200,hamlet,Lees Mill,,
24013508200,hamlet,Castle Oaks,,
24013508200,hamlet,Hillsdale,,
24013508200,hamlet,Singer Heights,,
24013508200,hamlet,Snydersburg Manor,,
24013508200,hamlet,Northbrook,,
24013508200,hamlet,Cape Horn South,,
24013508200,hamlet,Oakdale Manor,,
24013508200,hamlet,Ben-Har Heights,,
24013508200,hamlet,Greenbrier,,
24013508200,hamlet,Shiloh,,
24013508200,hamlet,Lees Corner,,
24013508200,hamlet,Blue Grass Manor,,
24013508200,hamlet,Lismarelu Farms,,
24013508200,hamlet,Summer Hills,,
24013508200,hamlet,Tabbys Delight,,
24013508200,hamlet,White Oak Ridge,,
24013508200,hamlet,Carriage Hills,,
24013508200,neighbourhood,Highfield Estates,,
24013508200,hamlet,Roseville Heights,,
24013508200,hamlet,Aspen Run,,
24013508200,hamlet,Finlandia,,
24013508200,hamlet,Brummel,,
24013508200,hamlet,Raven Run,,
24013508200,hamlet,Trident Acres,,
24013508200,neighbourhood,West Wood Park HOA,,
24013504201,hamlet,Beaver Ridge,,
24013504201,neighbourhood,Starview Estates,,
24013504201,hamlet,Centennial Homestead,,
24013504201,hamlet,Finksburg,,
24013504201,neighbourhood,Eastview Estates,,
24013504201,hamlet,Charolais Acres,,
24013504201,hamlet,Yorkland,,
24013504201,hamlet,Peppermint Park,,
24013504201,neighbourhood,Deer Park Estates,,
24013504201,hamlet,Sandyville,,
24013504201,hamlet,Cold Saturday,,
24013504201,hamlet,Sharon Oaks,,
24013504201,hamlet,Rebecca Ridge,,
24013504201,hamlet,Reese Manor,,
24013504201,hamlet,Bollinger Estates,,
24013504201,hamlet,Clearfield,,
24013504201,hamlet,Constance Acres,,
24013504201,hamlet,Liberty View Farms,,
24013504201,hamlet,Flagg Meadows,,
24013504201,hamlet,Red Oak Hills,,
24013504201,hamlet,Grafton Manor,,
24013504201,hamlet,Ricketts Ridge,,
24013504201,hamlet,Monarch Meadow,,
24013504201,hamlet,Rebas Retreat,,
24013504201,hamlet,Knoll View Acres,,
24013504201,hamlet,Ridgemont,,
24013504201,hamlet,Sullivans Trailer Park,,
24013504201,hamlet,Walnut Grove Mills,,
24013504201,hamlet,Tylers Summit,,
24013504201,hamlet,Wilimot Manor,,
24013504201,hamlet,Pheasant Run,,
24013504201,hamlet,Reese,,
24013507500,hamlet,Catoctin View,,
24013507500,hamlet,Carrollyn Manor,,
24013507500,hamlet,Shoemakers Lot,,
24013507500,hamlet,Pinch Valley Estates,,
24013507500,hamlet,Wedgewood Terrace,,
24013507500,hamlet,Kalten Acres,,
24013507500,hamlet,Breezewood Estates,,
24013507500,hamlet,View West Acres,,
24013507500,hamlet,Pleasant Valley,,
24013512000,neighbourhood,Bellevue Heights,,
24013512000,hamlet,Glenn Hill,,
24013512000,neighbourhood,Quaker Heights,,
24013512000,neighbourhood,West View Terrace,,
24013512000,village,Union Bridge,,
24013504202,hamlet,Almond Valley,,
24013504202,neighbourhood,Grassmere Estates,,
24013504202,hamlet,Deep Valley,,
24013504202,hamlet,My Ladies Manor,,
24013504202,hamlet,Eastview,,
24013504202,hamlet,Greenleaf,,
24013504202,hamlet,Bird Hill Estates,,
24013504202,hamlet,Peach Mill Estates,,
24013504202,hamlet,Scotsdale,,
24013504202,neighbourhood,Gill Estates,,
24013504202,hamlet,True Estates,,
24013504202,hamlet,Kirkner Estates,,
24013504202,hamlet,Nora Valley,,
24013504202,hamlet,High Ridge,,
24013504202,hamlet,Rocky Acres,,
24013504202,neighbourhood,Christiana Estates,,
24013504202,hamlet,Marthas Legacy,,
24013504202,hamlet,Deerpark,,
24013504202,hamlet,Smallwood,,
24013504202,hamlet,White Pine Acres,,
24013504202,hamlet,Louisville,,
24013504202,hamlet,Four Seasons,,
24013504202,hamlet,Peach Brandy Village,,
24013504202,hamlet,Lakeland Heights,,
24013504202,hamlet,Gamber,,
24013504202,hamlet,Wellwood,,
24013504202,hamlet,Bird Hill,,
24013504202,hamlet,Smallwood Acres,,
24013504202,hamlet,Babel Heights,,
24013504202,hamlet,Fieldcrest,,
24013504202,hamlet,Worth Acres,,
24013504202,hamlet,London Bridge Estates,,
24013504202,hamlet,Carroll Winde,,
24013504202,hamlet,Parkfield,,
24013504202,hamlet,Deer Park Ridge,,
24013504202,hamlet,Holiday Acres,,
24013504202,hamlet,Dewberry Estates,,
24013504202,hamlet,Nicodemus Heights,,
24013504202,hamlet,Lynn Lee,,
24013504202,hamlet,Klee Mill,,
24013504202,hamlet,Home Farm,,
24013504202,hamlet,Red Oak Hills West,,
24013504202,neighbourhood,Sumor Estates,,
24013510000,hamlet,Middleburg,,
24013510000,hamlet,Crouse Mill,,
24013510000,hamlet,Keysville,,
24013510000,hamlet,Simpsons Mill,,
24013510000,hamlet,Detour,,
24013510000,hamlet,Walden Farms,,
24013510000,hamlet,Keymar,,
24013510000,hamlet,Dinterman,,
24013510000,hamlet,Carroll View,,
24013510000,hamlet,Feesersburg,,
24013510000,hamlet,Bruceville,,
24013504100,hamlet,Dell Mont,,
24013504100,hamlet,Lawndale Acres,,
24013504100,hamlet,Carroll County Trails,,
24013504100,hamlet,Brentwood Acres,,
24013504100,neighbourhood,Zipprian Estates,,
24013504100,hamlet,Bethel Ridge,,
24013504100,hamlet,Shirley Manor,,
24013504100,neighbourhood,Fenwood Heights,,
24013504100,neighbourhood,Laura Lee Estates,,
24013504100,hamlet,Bethel,,
24013504100,hamlet,Patapsco Woods,,
24013504100,hamlet,Piedmont Acres,,
24013504100,hamlet,Shawnee View,,
24013504100,neighbourhood,Southglenn Farms,,
24013504100,hamlet,Carrollton,,
24013504100,hamlet,Harris Heights,,
24013504100,hamlet,Patapsco,,
24013504100,hamlet,Wesley Chapel,,
24013504100,hamlet,Evergreen Hills,,
24013504100,neighbourhood,Clydesdale Acres,,
24013504100,neighbourhood,Harper Estates,,
24013504100,hamlet,Castles Rising,,
24013504100,neighbourhood,Lawndale,,
24013504100,hamlet,Shamrock Acres,,
24013504100,hamlet,Richwynn Hill,,
24013504100,hamlet,Village of Peachwood,,
24013504100,hamlet,Dominos Acres,,
24013504100,hamlet,Cedarhurst,,
24013504100,neighbourhood,Berrywood Village,,
24013504100,neighbourhood,Twin Knolls,,
24013504100,neighbourhood,Brookshire,,
24013514100,hamlet,Buckingham Manor,,
24013514100,hamlet,Olde Washington Valley,,
24013514100,hamlet,Montclare,,
24013514100,hamlet,Elbeekay Farms,,
24013514100,hamlet,Maple Haven,,
24013514100,hamlet,Benders Heights,,
24013514100,hamlet,Yellow Pine Estates,,
24013514100,hamlet,Gist,,
24013514100,hamlet,Linton Springs,,
24013514100,hamlet,Bar-Klee Estates,,
24013514100,hamlet,Ski Acres,,
24013514100,hamlet,Sunset Hill,,
24013514100,hamlet,Presidential Park,,
24013514100,hamlet,Carroll Park,,
24013514100,hamlet,Airport Acres,,
24013514100,hamlet,Heritage,,
24013514100,hamlet,Klees Mill Terrace,,
24013514100,hamlet,Wilson Terrace,,
24013514100,hamlet,Irongate,,
24013514100,hamlet,Parkside,,
24013514100,hamlet,Knollers Woods,,
24005492600,neighbourhood,Doncaster Village,,
24005492600,neighbourhood,Loch Raven,,
24005492600,neighbourhood,Pine Ridge,,
24005492600,neighbourhood,Cromwell Woods,,
24005492600,neighbourhood,Cub Hill Farms,,
24005492600,neighbourhood,Harrington Manor,,
24031704403,suburb,Pooks Hill,0.1878688400857643,N
24510260202,neighbourhood,Parkside,,
24510260203,neighbourhood,Frankford,0.47404762169711473,SE
24510260301,suburb,Belair-Edison,,
24510260302,suburb,Belair-Edison,0.3600887640306963,SE
24021750801,locality,Wormans Mill,,
24021750801,neighbourhood,Spring Valley,,
24021750505,neighbourhood,Linden Hills,,
24021751001,town,Ballenger Creek,0.5797193871365374,NW
24021753001,neighbourhood,Poplar Knob,,
24021753001,neighbourhood,Thurmont Overlook,,
24021753001,neighbourhood,Free Farms,,
24021753001,town,Thurmont,,
24021753001,neighbourhood,Devilbiss Estates,,
24021753001,hamlet,Graceham,,
24021753001,locality,Knowles,,
24021753001,neighbourhood,Fraley Acres,,
24021753001,neighbourhood,Gateway,,
24021753001,neighbourhood,Altogether,,
24021753001,hamlet,Jimtown,,
24021753001,neighbourhood,Blue Mountain,,
24021753001,locality,Kesselring,,
24021752801,hamlet,Highlands of Monroe,,
24021752801,hamlet,Garfield,,
24021752801,hamlet,June Acres,,
24021752801,hamlet,Wolfe,,
24021752801,hamlet,Ellerton,,
24021752801,hamlet,Turkey Hill,,
24021752801,hamlet,Highland Farms,,
24021752801,hamlet,Highland,,
24021752801,hamlet,Middle Creek Estates,,
24021752801,hamlet,Middlepoint,,
24021752801,hamlet,Wolfsville,,
24021752801,hamlet,Eldridge,,
24021752801,hamlet,Five Forks Estates,,
24021752801,hamlet,Smeltzer,,
24021752801,hamlet,Harp,,
24021752801,hamlet,Meeting House Overlook,,
24021752801,hamlet,Highland Woods,,
24021752801,hamlet,Bittle,,
24021752801,hamlet,Wistmans Delight,,
24021752102,neighbourhood,Silver Maple Estates,,
24021752102,neighbourhood,Ashley Acres,,
24021752102,neighbourhood,Tranquility,,
24021752102,neighbourhood,Fremont Hills,,
24021752102,hamlet,Kittyhawk Estates,,
24021752102,neighbourhood,Highview,,
24021752102,hamlet,Smith Village,,
24021752102,hamlet,Farmfield Estates,,
24021752102,hamlet,Hanford Estates,,
24021752102,hamlet,New Market View,,
24021752102,neighbourhood,Ijamsville,,
24021752102,neighbourhood,Ijamsville Heights,,
24021752102,neighbourhood,Bush Creek Estates,,
24021752102,neighbourhood,Fremont Acres,,
24021752102,neighbourhood,Fountain Mills,,
24021752102,hamlet,Sundown Manor,,
24021752102,hamlet,Turners Chance,,
24021752102,neighbourhood,Sugarloaf Meadows,,
24021752102,hamlet,Sugarloaf Overlook,,
24021752102,hamlet,Kemptown,,
24021752102,neighbourhood,Englandtowne,,
24021752102,hamlet,Hillview Acres,,
24021752102,neighbourhood,Pleasant Grove,,
24021752102,neighbourhood,Water View,,
24021752102,neighbourhood,Land of Promise,,
24021752102,neighbourhood,Oakridge,,
24021752102,neighbourhood,Old Orchard Estates,,
24021752102,neighbourhood,Butterfield,,
24021752102,neighbourhood,Gently Savage,,
24021752101,neighbourhood,Rolling Green,,
24021752101,suburb,Green Valley,,
24021752101,neighbourhood,Fairfield Heights,,
24021752101,neighbourhood,Loch Haven,,
24021752101,neighbourhood,Smith,,
24021752101,neighbourhood,Watkins Wilderness,,
24021752101,neighbourhood,Meadowbrook,,
24021752101,neighbourhood,Quail Run,,
24021752101,neighbourhood,Sweadner,,
24021752101,neighbourhood,Sunnybrook Farms,,
24021752101,neighbourhood,Green Hills,,
24021752101,neighbourhood,Friendship,,
24021752101,neighbourhood,Chadwick,,
24021752202,neighbourhood,Centerville,0.6865161171493677,W
24021751701,hamlet,Daysville,,
24021751701,hamlet,Pleasant Ridge,,
24021751701,hamlet,Pleasant Estates,,
24021751701,hamlet,Hickory Hill,,
24021751701,hamlet,Campers Hill,,
24021751701,hamlet,Keyser,,
24021751701,hamlet,Mount Pleasant,,
24021751701,hamlet,Stauffer,,
24021751701,hamlet,Remsburg Heights,,
24021751701,hamlet,Westwood,,
24021751701,hamlet,Ceresville,,
24021751701,hamlet,Scouts Knoll,,
24021751701,hamlet,Pleasant Heights,,
24021751701,hamlet,View More Heights,,
24021751701,hamlet,Mount Pleasant East,,
24021751701,hamlet,Mount Pleasant Estates,,
24021751701,neighbourhood,Daysville Acres,,
24021751701,hamlet,Horse Shoe Farms Estates,,
24021751701,hamlet,Pleasant Oaks,,
24021751701,hamlet,Silver Hill,,
24021751701,hamlet,Ten Oaks,,
24041960502,neighbourhood,Holly Oaks,,
24041960502,neighbourhood,Dover Acres,,
24041960502,hamlet,Ivytown,,
24041960502,neighbourhood,Peach Blossom Heights,,
24041960502,locality,Chilcutt,,
24041960502,hamlet,Manadier,,
24041960502,neighbourhood,Beechwood,,
24041960502,neighbourhood,Stoney Ridge,,
24041960502,neighbourhood,South Beechwood,,
24041960502,neighbourhood,Clifton,,
24510260303,neighbourhood,Orchard Ridge,,
24510260401,neighbourhood,Armistead Gardens,,
24005430800,town,Arbutus,,
24510090200,neighbourhood,Ednor Gardens-Lakeside,0.4997976062463785,E
24510090300,neighbourhood,Waverly,,
24510090300,neighbourhood,Ednor Gardens-Lakeside,,
24510090400,neighbourhood,Better Waverly,,
24510090500,neighbourhood,Better Waverly,0.24104374758170113,E
24510090600,neighbourhood,Coldstream-Homestead-Montebello,0.44187051792726045,NE
24510090700,neighbourhood,Coldstream-Homestead-Montebello,,
24035810400,hamlet,Wilmers,,
24035810400,hamlet,Woodstream,,
24035810400,hamlet,River Edge,,
24035810400,hamlet,Corsica Landing Estates,,
24035810400,hamlet,Recovery,,
24035810400,hamlet,Bulle Rock,,
24035810400,hamlet,Ashland Landing,,
24035810400,hamlet,Conquest Beach,,
24035810400,hamlet,Indian Town,,
24035810400,hamlet,Brownsville,,
24035810400,hamlet,Corsica Landing,,
24035810400,hamlet,Earles Branch,,
24035810400,hamlet,Riverview,,
24035810400,hamlet,Hunters Ridge,,
24035810400,hamlet,River Estates,,
24035810400,hamlet,Centreville Landing,,
24035810400,hamlet,Pusey Landing,,
24035810400,hamlet,Mallard Point,,
24035810400,hamlet,Tall Timbers Estates,,
24035810400,hamlet,Browns Corner,,
24035810400,hamlet,Kimberly Park,,
24035810400,neighbourhood,Pioneer Point Farms,,
24035810400,hamlet,Deerfield,,
24035810400,locality,Orchard View,,
24035810400,hamlet,Burrisville,,
24035810200,hamlet,Ingleside,,
24035810200,hamlet,Stevens Corner,,
24035810200,hamlet,Roberts,,
24035810200,hamlet,Templeville,,
24035810200,hamlet,Busic,,
24035810200,hamlet,Weidman,,
24035810200,hamlet,Peters Corner,,
24035810200,hamlet,Duhamel Corners,,
24035810200,village,Sudlersville,,
24035810200,hamlet,Dudley Corners,,
24035810200,hamlet,Sagefield,,
24035810200,village,Barclay,,
24035810200,hamlet,Bolton,,
24005440200,neighbourhood,Fullerton Heights,,
24005440200,neighbourhood,Parktowne,,
24005440300,neighbourhood,Apple Ridge,,
24005440300,neighbourhood,Evergreen,,
24005440400,neighbourhood,Elmwood,,
24005440400,town,Overlea,,
24005440400,neighbourhood,Van Dyke Manor,,
24005440400,neighbourhood,Daybreak Estates,,
24005430900,neighbourhood,Oaklee,0.6377485485549484,SW
24005440100,town,Parkville,,
24005440100,neighbourhood,Rollins View Green,,
24005440100,neighbourhood,Ridge Grove,,
24035810600,village,Queenstown,,
24035810600,hamlet,Blakeford,,
24035810600,neighbourhood,Scottown,,
24035810600,neighbourhood,Overlook,,
24035810600,neighbourhood,Sayers Forest,,
24035810600,neighbourhood,Blair Woods,,
24035810600,neighbourhood,Country Acres,,
24035810600,neighbourhood,Sportsman Hall,,
24035810600,neighbourhood,Hickory Ridge,,
24035810600,neighbourhood,Mainbrace,,
24035810600,neighbourhood,Queen Anne Woods,,
24035810600,neighbourhood,Queen Annes Estates,,
24035810600,hamlet,Prospect Bay,,
24035810600,neighbourhood,Wye Harbor,,
24035810600,neighbourhood,Woodbury Acres,,
24035810600,neighbourhood,East Prospect Plantation,,
24035810600,hamlet,Carmichael,,
24035810600,hamlet,White Banks,,
24035810600,neighbourhood,Wye Acres,,
24035810600,neighbourhood,Queen Annes on Wye,,
24035810600,neighbourhood,Belle Point Farm,,
24035810600,neighbourhood,Wye River Farms,,
24035810600,hamlet,Bloomingdale,,
24035810600,neighbourhood,Queenstown Mobile Home Park,,
24035810600,neighbourhood,Bennetts Point,,
24035810600,neighbourhood,Cheston on the Wye,,
24035810600,neighbourhood,Governor Grayson Manor,,
24035810600,neighbourhood,River Bend Estates,,
24035810600,neighbourhood,Windward Cove,,
24035810600,neighbourhood,Queen Annes Acres,,
24035810600,hamlet,Baker,,
24035810600,locality,Perrys Corner,,
24035810100,hamlet,Unicorn,,
24035810100,village,Crumpton,,
24035810100,hamlet,The Grove,,
24035810100,hamlet,Unicorn Manor,,
24035810100,hamlet,Double Creek Wood,,
24035810100,hamlet,Springview,,
24035810100,hamlet,Pondtown,,
24035810100,hamlet,McGinnes,,
24035810100,hamlet,Pear Tree Point,,
24035810100,hamlet,Deep Landing,,
24035810100,hamlet,Ewingville,,
24035810100,hamlet,Pheasantfield,,
24035810100,hamlet,Royston Shores,,
24035810100,hamlet,Pine Cove,,
24035810100,hamlet,Char-Nor Manor,,
24035810100,hamlet,Piney Ridge,,
24035810100,hamlet,Ford Landing,,
24035810500,hamlet,Horseshoe Estates,,
24035810500,hamlet,Roe,,
24035810500,hamlet,Wye Mills,,
24035810500,hamlet,Deans Meadows,,
24035810500,hamlet,Starr,,
24035810500,hamlet,Carville,,
24035810500,hamlet,Fox Meadow,,
24035810500,hamlet,Hayden,,
24035810500,hamlet,Hope,,
24035810500,hamlet,Willoughby,,
24035810500,hamlet,Waljacks Corners,,
24035810500,hamlet,Ruthsburg,,
24035810500,village,Queen Anne,,
24035810500,town,Centreville,,
24035810300,hamlet,Kings Town Manor,,
24035810300,hamlet,Cronshaw,,
24035810300,hamlet,Rolphs,,
24035810300,village,Kingstown,,
24035810300,hamlet,Southeast Landing,,
24035810300,hamlet,Price,,
24035810300,hamlet,The Meadows,,
24035810300,hamlet,Starkey Corner,,
24035810300,hamlet,Chester Harbor,,
24035810300,hamlet,Sparks Corner,,
24035810300,hamlet,Ben Lee Estates,,
24035810300,hamlet,Primrose Garth,,
24035810300,hamlet,Kings Court,,
24035810300,neighbourhood,Reba L Anthony Estates,,
24035810300,hamlet,The Village at Church Hill Crossing,,
24035810300,hamlet,Newmans Corner,,
24035810300,hamlet,Kennersley,,
24035810300,village,Church Hill,,
24021752301,town,Ballenger Creek,,
24021752301,hamlet,Country Side,,
24021752301,neighbourhood,Robin Meadows,,
24021752301,neighbourhood,Linton at Ballenger,,
24033803524,neighbourhood,Huntsville,,
24033803526,village,Kettering,,
24033801311,neighbourhood,Windbrook,,
24033801311,locality,Willbrook,,
24033801311,neighbourhood,Rolee Estates,,
24033801311,hamlet,Thrift,,
24033801311,hamlet,Tippett,,
24033801311,hamlet,Clinton Hills,,
24033801311,hamlet,Parker Meadows,,
24033801311,hamlet,White Hall Terrace,,
24033801311,hamlet,Piscataway,,
24033801208,neighbourhood,Clinton Woods,0.6520627991146336,E
24033800212,neighbourhood,Mayfair,,
24033800413,village,Glenn Dale,,
24033800412,hamlet,Seabrook Acres,,
24033800412,village,Seabrook,,
24033800514,hamlet,Holmehurst,,
24033800514,village,Fairwood,,
24033800519,city,Bowie,1.1277373696364508,S
24510260403,neighbourhood,Cedonia,,
24033800520,neighbourhood,Pin Oak Village,0.45557551444782124,SE
24510260402,neighbourhood,Armistead Gardens,0.8312841284685888,NE
24510260404,neighbourhood,Orangeville,,
24510260404,neighbourhood,Baltimore Highlands,,
24510260404,neighbourhood,Kresson,,
24510260501,neighbourhood,Greektown,,
24510260501,neighbourhood,Bayview,,
24510260501,neighbourhood,Eastwood,,
24005440500,neighbourhood,Linhigh,,
24005440701,neighbourhood,Barrington,,
24005440701,neighbourhood,Fontana Village,,
24005440701,neighbourhood,Canterbury,,
24005440701,neighbourhood,Ross Ridge,,
24005440701,neighbourhood,Deerbourne,,
24005440702,neighbourhood,Nottingham,,
24005440702,neighbourhood,Kings Court,,
24005440702,neighbourhood,The Apartments At Cambridge Court,,
24005440702,neighbourhood,Castle Creek,,
24005440702,neighbourhood,Devonshire III at White Marsh,,
24005440800,neighbourhood,Putty Hill,,
24005440800,neighbourhood,Fullerton,,
24005440800,neighbourhood,Eagle's Walk at White Marsh,,
24005440900,neighbourhood,Golden Ring,,
24005492200,neighbourhood,Harford Hills,,
24005492200,neighbourhood,Knoll Acres,,
24005492200,neighbourhood,Hunting Lodge,,
24005492200,neighbourhood,Harford Farms,,
24005492200,neighbourhood,Cub Hills,,
24005492200,neighbourhood,Revere Park,,
24510090800,neighbourhood,East Baltimore Midway,,
24510100200,neighbourhood,Old Town,0.172629039426587,NE
24510100300,neighbourhood,Penn-Fallsway,0.12331641336038898,N
24033800109,neighbourhood,The Dona Apartments,0.5251637032738029,W
24033800516,city,Bowie,,
24033800516,neighbourhood,Pin Oak Village,,
24033800516,hamlet,Heather Hills,,
24033800515,neighbourhood,Essington,,
24033803521,neighbourhood,Royale Gardens,,
24033803527,village,Kettering,0.7538938508857703,NW
24033800706,locality,Woodyard,,
24510110100,neighbourhood,Mount Vernon,0.22133950654355938,NE
24510110200,neighbourhood,Mount Vernon,,
24510110200,neighbourhood,Mid-Town Belvedere,,
24510120100,neighbourhood,Guilford,,
24510120100,neighbourhood,Tuscany-Canterbury,,
24510120300,neighbourhood,Harwood,,
24510120500,neighbourhood,Greenmount West,,
24510120500,locality,Station North Arts and Entertainment District,,
24510120600,neighbourhood,Charles Village,,
24510120600,neighbourhood,Old Goucher,,
24510120600,neighbourhood,Charles North,,
24510280600,neighbourhood,Poppleton,,
24033801209,neighbourhood,Boniwood,,
24033801209,neighbourhood,Clinton Woods,,
24033801209,neighbourhood,Brooke Jane Manor,,
24033801211,locality,Jenkins Corner,,
24033801005,neighbourhood,Rolling Acres,,
24033801005,neighbourhood,Williamsburg Estates,,
24033801216,town,Clinton,,
24033801216,neighbourhood,New England Estates,,
24033801213,neighbourhood,Oaklawn,,
24033801411,neighbourhood,Brooke Manor,,
24033801411,locality,New Glatz,,
24033801410,neighbourhood,Indian Queen Estates,,
24033801410,neighbourhood,Fort Foote Village,,
24033802408,neighbourhood,Dupont Heights,0.3284111256849059,NE
24005450200,neighbourhood,Eastern Terrace,,
24005450200,neighbourhood,Back River Highlands,,
24005450200,neighbourhood,Stemmers Run,,
24005450300,neighbourhood,Woodward Square,,
24005450300,neighbourhood,Grimesdale,,
24005450300,town,Essex,,
24005450300,neighbourhood,Valecrest,,
24005450501,neighbourhood,Josenhans,,
24005450501,neighbourhood,Silver Manor,,
24005450503,neighbourhood,Fox Ridge Manor,,
24005450503,neighbourhood,Essexshire Gate,,
24005450504,neighbourhood,Hartland Run,,
24005450504,neighbourhood,Mansfield Woods,,
24005450504,neighbourhood,Hartland Village,,
24005450504,neighbourhood,Queens Purchase,,
24031700823,neighbourhood,West Riding,,
24031700823,neighbourhood,Fernshire Farms,,
24031700823,neighbourhood,Bridlewood,,
24031700823,neighbourhood,Coventry,,
24031700718,suburb,King Farm,,
24031701007,neighbourhood,Glenora Hills,0.654381634142555,NE
24031701006,neighbourhood,Glenora Hills,,
24031700724,hamlet,Observatory Heights,0.42863229685869,W
24031700723,hamlet,Observatory Heights,0.6123232443982208,N
24033802107,neighbourhood,Parkland,0.5216658488063853,S
24033803525,locality,Brightseat,,
24033806713,neighbourhood,Franklin Park,0.22099319819303068,S
24033804802,neighbourhood,Queenstown,,
24033806714,neighbourhood,Franklin Park,,
24510260605,neighbourhood,Saint Helena,,
24510260605,neighbourhood,Broening Manor,,
24510260605,neighbourhood,Graceland Park,,
24510260605,neighbourhood,Medford,,
24510260605,hamlet,Point Breeze,,
24510261100,neighbourhood,Brewers Hill,0.3025550445103606,W
24510270101,neighbourhood,Arcadia,,
24510270101,neighbourhood,Belair-Parkside,,
24510270102,neighbourhood,Waltherson,,
24510270102,neighbourhood,Moravia-Walther,,
24510270200,neighbourhood,Beverly Hills,,
24510270301,neighbourhood,Lauraville,,
24510270301,neighbourhood,Morgan Park,,
24033807410,hamlet,Powder Mill Estates,0.7236755242221078,N
24510270302,neighbourhood,Moravia-Walther,0.28824571636654334,N
24031704404,neighbourhood,Maplewood,,
24031704404,suburb,Pooks Hill,,
24031704404,neighbourhood,Locust Hill Estates,,
24031704404,neighbourhood,Alta Vista,,
24031703219,village,Leisure World,0.3788563872470988,E
24031703216,village,Leisure World,0.4483213874834532,S
24031701602,neighbourhood,Oakview,,
24031701602,neighbourhood,Northwest Park,,
24005450800,neighbourhood,Hopewell Pointe,,
24005450800,neighbourhood,Marine Oak Village,,
24005450800,neighbourhood,Renaissance Square,,
24005450800,neighbourhood,Evergreen at Renaissance Square,,
24005450800,neighbourhood,River Point,,
24005450800,neighbourhood,Hilltop Park,,
24005450900,neighbourhood,Cape May Landing,,
24005450900,neighbourhood,Rockaway Beach,,
24005450900,neighbourhood,Cape May Beach,,
24005450900,neighbourhood,Turkey Point,,
24005450900,neighbourhood,Sue Creek Landing,,
24005450900,neighbourhood,Middleborough,,
24005450900,neighbourhood,Bauernschmidt Manor,,
24005450900,neighbourhood,Helena,,
24005450900,neighbourhood,Elk's Estates,,
24005450900,neighbourhood,Recreation Grove,,
