GEOID,child_pov_rate,laborforce_nonparticipation_rate,civilian_unemployment_rate,male_16_19_unemployment_rate,male_20_21_unemployment_rate,male_22_24_unemployment_rate,male_25_29_unemployment_rate,male_30_34_unemployment_rate,male_35_44_unemployment_rate,male_45_54_unemployment_rate,male_55_59_unemployment_rate,male_60_61_unemployment_rate,male_62_64_unemployment_rate,female_16_19_unemployment_rate,female_20_21_unemployment_rate,female_22_24_unemployment_rate,female_25_29_unemployment_rate,female_30_34_unemployment_rate,female_35_44_unemployment_rate,female_45_54_unemployment_rate,female_55_59_unemployment_rate,female_60_61_unemployment_rate,female_62_64_unemployment_rate,male_16_19_laborforce_nonparticipation_rate,male_20_21_laborforce_nonparticipation_rate,male_22_24_laborforce_nonparticipation_rate,male_25_29_laborforce_nonparticipation_rate,male_30_34_laborforce_nonparticipation_rate,male_35_44_laborforce_nonparticipation_rate,male_45_54_laborforce_nonparticipation_rate,male_55_59_laborforce_nonparticipation_rate,male_60_61_laborforce_nonparticipation_rate,male_62_64_laborforce_nonparticipation_rate,female_16_19_laborforce_nonparticipation_rate,female_20_21_laborforce_nonparticipation_rate,female_22_24_laborforce_nonparticipation_rate,female_25_29_laborforce_nonparticipation_rate,female_30_34_laborforce_nonparticipation_rate,female_35_44_laborforce_nonparticipation_rate,female_45_54_laborforce_nonparticipation_rate,female_55_59_laborforce_nonparticipation_rate,female_60_61_laborforce_nonparticipation_rate,female_62_64_laborforce_nonparticipation_rate,mean_usual_hours_worked,male_underemployment_rate,female_underemployment_rate,self_employment_rate,industry_agriforestfishhuntmine_rate,industry_manufacturing_rate,industry_transportwarehouseutility_rate,poverty_education_lthighschool_rate,poverty_family_marriedcouple_rate,poverty_family_singledad_rate,poverty_family_singlemom_rate,poverty_family_under25_rate,poverty_grandparents_responsible_rate,grandparents_responsible_noparentpresent_rate,grandparents_responsible_length_gt1year_rate,poverty_language_nonenglish_rate,internet_no_internet_rate,childcare_centers,childcare_cost_percent_median_family_income,small_business_loan_dollars_per_capita,Urban_status,tract_name,county_name
24005403703,0.103734439834025,0.473396320238687,0.0538243626062323,0,0,0,0,0,0,0,0,0,0,0.588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627906976744186,0,0,0,0,0,0.4,0.168674698795181,0.12396694214876,0,0.7,40.3,0.0720720720720721,0.298153034300792,0.189620758483034,0.0369261477045908,0.0429141716566866,0.0179640718562874,0,1,0,0,0,0,0,0,0,0.112403100775194,0,0.125690009921494,2359.69615728329,Urban,The tract 0.8 miles S of the neighborhood of Eccleston,Baltimore County
24005403704,0.0520231213872832,0.357585139318886,0.00803212851405622,0,0,0,0,0.0342679127725857,0,0,0,0,0,0,0.529411764705882,0,0,0,0,0,0,0,0,0.878787878787879,0,0,0,0.0417910447761194,0,0,0.327868852459016,0.386666666666667,0.277227722772277,0.223021582733813,0,0.767123287671233,0.111111111111111,0.320754716981132,0.0362694300518135,0.228571428571429,0.264285714285714,0.559139784946237,1,35,0.165271966527197,0.354785478547855,0.210931174089069,0,0.0392712550607287,0.0412955465587045,0.472727272727273,0.527272727272727,0,0.472727272727273,0,0,0,0.0491958372753075,0,0.0171339563862928,5,0.104887725250798,678.516819571865,Mixed,The suburb of Chattolanee,Baltimore County
24005403801,0.078125,0.425190194420964,0.0176470588235294,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0561797752808989,0.0266666666666667,0.106666666666667,0,0.578947368421053,1,0,0.5,0,0.733333333333333,0.234375,0.253846153846154,0.5,0.5,0.705882352941177,40.6,0.123893805309735,0.329411764705882,0.202095808383234,0,0.0434131736526946,0.00898203592814371,0,0.428571428571429,0,0.571428571428571,0,0,0,0.00564971751412429,0,0.0278745644599303,2,0.0727997088011648,910.320284697509,Mixed,"The tract encompassing the neighborhoods of Eccleston, Cronhardt, Five Springs, Valley Heights, Valley Brook, Caves Valley, Caves Point, and Caves Point",Baltimore County
24005403802,0,0.346820809248555,0.0068073519400953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192307692307692,0,0,0.884297520661157,0,0,0,1,0.316582914572864,0,0.129032258064516,0,0.0175438596491228,0.559701492537313,0.34375,1,0,0.891304347826087,0.0221238938053097,0.0860215053763441,0.147540983606557,0.276923076923077,0.569230769230769,40.7,0.0942698706099815,0.22154779969651,0.177518848526388,0.00685400959561343,0.0534612748457848,0.0287868403015764,0,1,0,0,0,0,0,0.00315623356128354,0,0.0224119530416222,3,0.0658317366730533,769.230769230769,Mixed,The suburb of Stevenson,Baltimore County
24005403803,0.00225479143179256,0.440684133915575,0.00520494469746259,0,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0.906542056074766,0,1,0,0.0441176470588235,0.16,0.146757679180887,0,0.1,0.314285714285714,0.87037037037037,0,0,0.189655172413793,0.0806451612903226,0,0,0.0388349514563107,0.08,0.35,43.7,0.122611464968153,0.192722371967655,0.193590582079791,0,0.0667102681491171,0.0333551340745585,0,0,1,0,0,0,0,0,1,0.0753521126760563,3,0.101090920775694,950.074294205052,Mixed,The tract encompassing the neighborhoods of Eden Roc and Helmsley Court,Baltimore County
24005404101,0.0623671155209072,0.227941176470588,0.0230952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120654396728016,0.0569395017793594,0.628571428571429,0,1,0,0.405660377358491,0.285714285714286,0.0752351097178683,0.00178571428571429,0,0.0436241610738255,0.272727272727273,0,1,0,0.170731707317073,0.0921787709497207,0,0.191798941798942,0.033596837944664,0,0.669811320754717,0.169491525423729,39.9,0.0742496050552923,0.186672550750221,0.113575432610285,0,0.0543504752620034,0.0375335120643432,0,0.225,0.1625,0.6125,0.2625,0,0,0,0,0.00679012345679012,5,0.190258084716196,2780.00598623167,Mixed,The town-center of Owings Mills,Baltimore County
24005404102,0.0532350532350532,0.238537925206,0.0948945615982242,0.521739130434783,0,0,0.127490039840637,0,0,0,0,0,0,0,0,0,0.124413145539906,0,0.0647249190938511,0.199095022624434,0.23728813559322,0,0,0.224719101123596,0,0,0,0,0,0,0,0.407407407407407,0.266233766233766,0.864661654135338,0,0,0.0251716247139588,0.712765957446809,0.0720720720720721,0.194899817850638,0.157142857142857,0,0.422018348623853,41.4,0.0926666666666667,0.282782212086659,0.119558553034948,0,0.0640711220110362,0.0778663396689148,0,0,0,1,0,0,0,0.0091015854374633,0.4,0.0486336266790181,12,0.169500666201383,1387.8040424803,Urban,The neighborhood of Belltown,Baltimore County
24005404201,0.116625310173697,0.301149425287356,0.165968899521531,0.119047619047619,0,0.468253968253968,0,0.105906313645621,0.00343642611683849,0,0,0,0.561643835616438,0,0,0.890625,1,0,0.3575,0,0,0,0,0.710344827586207,1,0.207547169811321,0.547703180212014,0.00203252032520325,0,0.0281425891181989,0.628272251308901,0.304878048780488,0.206521739130435,1,0,0.037593984962406,0,0.461538461538462,0.0697674418604651,0.0393120393120393,0.403125,0,0.733333333333333,38,0.121671018276762,0.325664989216391,0.0968088920760129,0,0.030118321979204,0.12298314808175,0,0.191176470588235,0,0.808823529411765,0,0,0,0.0134408602150538,0,0.00962745918794475,6,0.0918311218335344,340.408805031447,Urban,The tract encompassing the neighborhoods of Delight and Owings Ridge,Baltimore County
24005404202,0.10010060362173,0.301229508196721,0.0389051808406647,0,0.0115384615384615,0,0,0,0,0.0145278450363196,0.196078431372549,0,0,0,0.0702479338842975,0.175438596491228,0,0,0,0.0554455445544555,0.0122950819672131,1,0,0.914364640883978,0.371980676328502,0.264069264069264,0.0476190476190476,0.025,0,0,0.385542168674699,0,0,0.685676392572944,0.231746031746032,0.163814180929095,0,0.251497005988024,0.131075110456554,0.0998217468805704,0.186666666666667,0,0.104575163398693,35.2,0.299015219337511,0.387584928968499,0.0596013018714402,0.00122050447518308,0.0390561432058584,0.0152563059397884,0,0,0,1,1,0,0.00705882352941177,0.00493885230479774,1,0.148571428571429,8,0.218155688105118,936.000884271029,Mixed,The tract 0.9 miles SE of the neighborhood of Gwynnbrook,Baltimore County
24005404402,0.1632,0.280569845666799,0.0723322332233223,0.596026490066225,1,0,0,0,0.0919881305637982,0.0506912442396313,0,0,0,0.416666666666667,0,0.384615384615385,0,0,0,0.0515463917525773,0.0885416666666667,0,0,0.225641025641026,0.517241379310345,0,0,0.0309278350515464,0,0.181132075471698,0.0534124629080119,0.197530864197531,0.622950819672131,0.189189189189189,0,0,0,0.102836879432624,0.432432432432432,0.0917602996254682,0,0.411428571428571,0.511494252873563,39.2,0.1617050067659,0.253661784287617,0.14141713608064,0,0.049510821227394,0.0216424547880225,0,0.871951219512195,0,0.128048780487805,0,0,0,0,0,0,8,0.164661701992235,350.193923723336,Mixed,The village-center of Glyndon,Baltimore County
24005404403,0.0504201680672269,0.308654582588716,0.0217872968980798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964052287581699,0,0,0,1,0,0,0.26984126984127,0,0.0526315789473684,0.0560747663551402,0.259493670886076,0.5,1,1,0,0.702439024390244,0.134110787172012,0,0.0216216216216216,0.179624664879357,0.0365853658536585,0.365384615384615,0,40.2,0.190255220417633,0.0843575418994413,0.128350320875802,0,0.101925254813137,0.0264250660626652,0,0,0,1,0,1,0.025062656641604,0.0169779286926995,0,0.0270676691729323,4,0.129732426869582,234.744583581793,Urban,The tract 0.3 miles W of the neighborhood of Cherry Valley,Baltimore County
24005404404,0,0.342731829573935,0.036542739116619,0,0,0.55,0,0,0,0.0751173708920188,0.0403225806451613,0,0,0,0,0.586956521739131,0.198275862068966,0,0,0.0310734463276836,0.106060606060606,0.125,0,0.814814814814815,0.09375,0.6,0.0571428571428571,0,0.00662251655629139,0.0184331797235023,0.0915750915750916,0,0.71264367816092,0.588447653429603,0,0,0,0.101449275362319,0.123430962343096,0.125925925925926,0.359223300970874,0.207920792079208,0.401785714285714,36.7,0.121293800539084,0.288831835686778,0.0695910290237467,0.0240765171503958,0.110488126649077,0.0451846965699208,0.32,1,0,0,0,0,0,0,0,0.0600722673893406,15,0.0753534939547411,1208.55523105996,Urban,The town-center of Reisterstown,Baltimore County
24005404501,0.304615384615385,0.295750048515428,0.144667952604023,0.960698689956332,0,0,0.461139896373057,0.263157894736842,0,0,0,0,0,0,0.180555555555556,0.109375,0,0,0.184931506849315,0,0,0,0,0.382749326145553,0.611111111111111,0,0.0938967136150235,0.22972972972973,0.0892857142857143,0.225433526011561,0,0,0,1,0,0.0634146341463415,0.345,0.126696832579186,0.19926873857404,0.0974124809741248,0.146341463414634,0,0.610169491525424,37.9,0.145134228187919,0.332005973120956,0.0679768041237113,0,0.0351159793814433,0.0135309278350515,0.0894736842105263,0.142105263157895,0,0.857894736842105,0,0,0,0.0193582604083797,0.0409090909090909,0.0331423895253683,7,0.14152548139076,347.474439188158,Urban,The tract encompassing the neighborhoods of Timber Grove and Hunters Glen South,Baltimore County
24005404502,0.379746835443038,0.442572741194487,0.0906593406593407,0.765625,0,0,0,0,0,0,0,0.362204724409449,0,1,0,0,0,0,0.285714285714286,0.0727272727272727,0,0,0,0.66839378238342,1,0,0.363636363636364,0.518518518518519,0.0045662100456621,0.286821705426357,0.132404181184669,0.111888111888112,0,0.92156862745098,1,0,0.102564102564103,0.313333333333333,0.3,0.517543859649123,0.642172523961661,0.555555555555556,0.330357142857143,40.1,0.113684210526316,0.259259259259259,0.100302114803625,0,0.0211480362537764,0.12809667673716,0.11304347826087,0.504347826086957,0.11304347826087,0.382608695652174,0,0,0,0,0.191419141914191,0.0554106910039113,2,0.190012180267966,201.550387596899,Urban,The neighborhood of Cherry Valley,Baltimore County
24005404600,0.129087779690189,0.290502793296089,0.015862524785195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,1,0,0,0.121739130434783,0,0.0103092783505155,0,0,0,0.270833333333333,0.12962962962963,0,0,0,0.288343558282209,0.168316831683168,0.381944444444444,0,0,0.521739130434783,37.3,0.0614754098360656,0.351851851851852,0.073875083948959,0.0147750167897918,0.107454667562122,0.0624580255204836,0,0.225,0,0.775,0,0,0,0.015005359056806,0.12,0.0313620071684588,0,0.0917762563824722,1040.57099924869,Mixed,The village-center of Boring,Baltimore County
24005404800,0,0.363205060622035,0.0358931552587646,0,0,0.4375,0,0,0,0,0.0945945945945946,0,0.0943396226415094,0,0,0,0,0,0,0.0879120879120879,0.0963855421686747,0,0,0.676056338028169,0.72972972972973,0.333333333333333,0,0.0348837209302326,0,0,0.339285714285714,0,0.101694915254237,0.833333333333333,0.404761904761905,0.206896551724138,0,0,0.158878504672897,0.11219512195122,0.161616161616162,0.125,0.27906976744186,39.6,0.11620294599018,0.246977547495682,0.142857142857143,0,0.0805194805194805,0.0121212121212121,0,1,0,0,0,0,0,0,0,0.0597964376590331,1,0.0652846715328467,1297.91183294664,Mixed,"The tract encompassing the neighborhoods of Green Hill Farm, Ivy Meadows, Franklin Valley, Woodleaf, and Norris Run Woods",Baltimore County
24005404900,0,0.415682332244282,0.061505376344086,0,0,0,0,0.135135135135135,0,0,0,0,0,0,0.6,0.32,0,0,0.465408805031447,0.0220588235294118,0.0714285714285714,0,0,0.858024691358025,0,0.726027397260274,0.232432432432432,0,0.0264900662251656,0.0434782608695652,0.051792828685259,0.112903225806452,0.256637168141593,0.614285714285714,0.318181818181818,0.324324324324324,0.651162790697675,0,0.126373626373626,0.188059701492537,0.125,0.733333333333333,0.573529411764706,38.8,0.174868189806678,0.218365061590146,0.167277726856095,0,0.0811182401466544,0.0169569202566453,0.592592592592593,1,0,0,0,0,0,0,0,0.08,2,0.104495698186372,838.218586684844,Mixed,"The tract encompassing the neighborhoods of Worthington, Chestnut Ridge, Gwynnbrook, Worthington Woodsyde, Worthington Valley Estates, Worthington Valley, Worthington Ridge, Worthington Greens, Worthington Club Estates, Woodsyde Heights, Waterspout, Summerfield, Springwood, Raintree Farm, Placide, Nancy Lee Farms, Foxchase, Dover Downs, Chestnut Woods, Caves Valley Golf Club Residences, Pinewood Farm, and The Fields at Worthington",Baltimore County
24005405000,0.0242774566473988,0.330231321457059,0.0285827709408495,0,0,0,0,0,0.0453074433656958,0,0.049645390070922,0,0.137931034482759,0,0,0,0,0,0.140425531914894,0,0.0372670807453416,0,0.0666666666666667,0.615384615384615,0.65625,0.208955223880597,0,0.245614035087719,0.0252365930599369,0.0297397769516729,0.06,0.189189189189189,0.256410256410256,0.634408602150538,0.185185185185185,0,0.0916030534351145,0,0.258675078864353,0.170818505338078,0.214634146341463,0.154761904761905,0.41747572815534,37.6,0.13195020746888,0.356761565836299,0.0960359624029424,0.0192071924805885,0.110339190845934,0.0228851655087863,0,0,0,1,0,0,0,0.00351437699680511,0,0.0998810939357907,4,0.0823572744014733,474.54264932775,Mixed,The village-center of Upperco,Baltimore County
24005406000,0,0.329355060821666,0.027378507871321,0.491525423728814,0,0,0.236111111111111,0,0.0530503978779841,0,0,0.099290780141844,0,0,0,0,0,0,0,0,0,0,0,0.491379310344828,0.477611940298507,0,0,0.0776699029126214,0.106635071090047,0,0.0660377358490566,0.189655172413793,0.349514563106796,1,1,0,0,0.458715596330275,0.0372492836676218,0.182890855457227,0.0930232558139535,0,0.448484848484848,41.6,0.0691056910569106,0.216959511077158,0.100281491907108,0,0.0415200562983814,0.0566502463054187,0,1,0,0,0,0,0,0,0,0.0274473924977127,2,0.0458803998281807,359.245960502693,Rural,The village-center of Rayville,Baltimore County
24005407001,0.111617312072893,0.312577833125778,0.0422705314009662,0,0,0,0,0,0,0,0,0,0.154639175257732,0,0,0,0,0,0.134883720930233,0,0.0394736842105263,0,0,0.452054794520548,0,0.40625,1,0.442857142857143,0.0323741007194245,0,0,0.0736842105263158,0.156521739130435,0.303030303030303,0.243243243243243,0,0.133333333333333,0,0.182509505703422,0.345679012345679,0.254901960784314,0.123076923076923,0.0804597701149425,39.2,0.170909090909091,0.32409972299169,0.122950819672131,0,0.0693568726355612,0.0630517023959647,0,0.573529411764706,0,0.426470588235294,0,0,0,0.0104166666666667,0,0.0159433126660762,3,0.0730670381668388,1158.8492808005,Rural,The tract encompassing the village-centers of Prettyboy and Hereford,Baltimore County
24005407002,0.0697292863002461,0.299412030755314,0.0332472562943835,0,0,0,0,0.178217821782178,0,0.0271493212669683,0.0413793103448276,0,0,0,0,0.701492537313433,0,0,0.0474137931034483,0.0405405405405405,0,0,0,0.584033613445378,0,0,0,0.165289256198347,0,0.0810810810810811,0.0993788819875776,0.134146341463415,0.111111111111111,0.344,0.25974025974026,0.106666666666667,0,0,0.270440251572327,0.30188679245283,0.270386266094421,0.0473372781065089,0.767441860465116,40.4,0.0952380952380952,0.313445378151261,0.240734557595993,0.059432387312187,0.067779632721202,0.00868113522537563,0,1,0,0,0,0,0,0.00549019607843137,0,0.0502487562189055,5,0.133602338699716,652.00072424407,Rural,The tract encompassing the village-centers of Parkton and White Hall,Baltimore County
24005408100,0,0.303870387038704,0.0747349366433928,0,1,0,0,0.378378378378378,0,0,0.198653198653199,0,0,0,0,0,0.2,0,0,0,0,0,0,0.641592920353982,0,0.241379310344828,0.109756097560976,0.149425287356322,0.0371621621621622,0.0326633165829146,0.0294117647058824,0.329268292682927,0.255813953488372,0.572327044025157,0,0.0609756097560976,0.010989010989011,0,0.0897435897435897,0.170018281535649,0,0.126760563380282,0.365979381443299,37.2,0.181988742964353,0.308882235528942,0.113750698714366,0,0.0986584684181107,0.00754611514812745,0,1,0,0,0,0,0,0,0,0.00273544353262993,6,0.114340472654472,1282.37760143734,Mixed,The village-center of Phoenix,Baltimore County
24005408200,0.0427631578947368,0.348484848484849,0.0368217054263566,0,1,0,0,0,0.0275862068965517,0,0,0,0,0,0,0,0,0,0.0344827586206897,0,0,0,0,0.80952380952381,0,0,0,0.19047619047619,0.0268456375838926,0.1,0.175925925925926,0,0.155555555555556,1,0,0,0,0.146341463414634,0.0645161290322581,0.134502923976608,0.4125,0.333333333333333,0.772727272727273,45.7,0.099009900990099,0.083743842364532,0.270623742454728,0.017102615694165,0.0613682092555332,0.00905432595573441,0,0,0,1,0,0,0,0,0,0.0226950354609929,0,0.10215594083157,825.668449197861,Rural,The village-center of Butler,Baltimore County
24005408302,0,0.391079251294305,0.0706344015696534,0,0,0,0.461538461538462,0,0,0.0434782608695652,0,0,0,0,0,0.850746268656716,0.152542372881356,0,0,0.0376175548589342,0,0,0,0.8125,0,0,0.170212765957447,0,0,0.0612244897959184,0,0.555555555555556,0.161290322580645,0.85,0,0,0,0,0.192307692307692,0.128415300546448,0.330708661417323,0.228571428571429,0.636363636363636,41.5,0.155015197568389,0.257971014492754,0.161154116819141,0,0.0401125967628431,0,0,0.473684210526316,0,0.526315789473684,0,0,0,0,0,0.0307167235494881,3,0.0983299242576162,559.946416610851,Mixed,"The tract encompassing the neighborhoods of Chapel Gate 4 5 6, Dipping Pond, Clairmoor, Woodland Estates, Westwicke, Greenwood, The Clearings, Castanea, Woodward, Old Lyme, Brierleigh, The Hill Farm, Fallswood, Fallscroft, Waterford Preserve, and Chapel Ridge",Baltimore County
24005408303,0.0412371134020619,0.30052790346908,0.0334231805929919,1,0,0,0,0,0,0.161702127659574,0,0,0,0.19047619047619,0,0,0,0,0,0,0,0,0,0.965811965811966,1,0,0,0,0,0.172535211267606,0.168141592920354,0.5,0,0.270833333333333,0,0,0,0.368421052631579,0.114035087719298,0.241590214067278,0.375634517766498,0.38,0.204545454545455,39.4,0.0346964064436183,0.416557161629435,0.163970998326827,0,0.0474065811489124,0.00725041829336308,0,0.689655172413793,0,0.310344827586207,0,0,0,0,0,0,2,0.0753089598352214,1127.04791344668,Mixed,"The tract encompassing the neighborhoods of Tufton Farms, Owings Ridge, Fox Ridge Estates, Beaverbrook, Tufton Springs, Shawan Valley, Shaneybrook Farms, Poplar Ridge, Medford, Long Farm, Knox Woods, Knollcrest Manor, Hunt Cup Hill, Gent Farms, Briarwood Farms, Heather Hill, Ivy Brook Farm, Rolling Acres North, Belfair, Green Ridge, Autumn Wind, Green Valley North, The Woods, Chestnut Ridge, Morrisville, Ridgemont, Sugarvale Estates, Broadridge, and Pineneedles",Baltimore County
24005408304,0,0.553030303030303,0.0378531073446328,0,0,0,0,0,0,0,0.363636363636364,0,0,0,0,0,0,0,0.185454545454545,0,0,0,0,0.488372093023256,0,0,0,0,0,0,0.469879518072289,0,0.638888888888889,1,1,0,0,0,0.188790560471976,0.35,0,1,0.824324324324324,41.4,0.10059880239521,0.305835010060362,0.223135642982971,0,0.16030534351145,0.00822078684674104,0,1,0,0,0,0,0,0,0,0.0325167037861915,4,0.113353557739468,506.196581196581,Mixed,The suburb of Mays Chapel North,Baltimore County
24005408400,0.0776699029126214,0.440423654015887,0.0299684542586751,0,0,0,0.106382978723404,0,0,0.133333333333333,0,0,0,0,0,0,0,0,0.087719298245614,0,0,0,0.12,1,0,0.833333333333333,0.0784313725490196,0,0.280701754385965,0.166666666666667,0.189655172413793,0,0,0.4375,0,0,0,0,0.0655737704918033,0.326530612244898,0.520833333333333,0,0.509803921568627,38.3,0.105454545454545,0.268211920529801,0.0813008130081301,0,0.102439024390244,0.0601626016260163,0,0.466666666666667,0,0.533333333333333,0,0,0,0,0,0.0595567867036011,8,0.116997164667394,21570.3764320786,Urban,The town-center of Cockeysville,Baltimore County
24005408502,0,0.512156237544839,0.0179738562091503,0,0.219178082191781,0,0,0,0,0.0752688172043011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0.125,0,0,0.35609756097561,0.0106382978723404,0.219178082191781,0.68421052631579,0.227272727272727,0.662116040955631,0,0,0,0,0.21078431372549,0.236311239193084,0.104166666666667,1,0.845132743362832,40.1,0.139908256880734,0.273772204806688,0.158901830282862,0.0291181364392679,0.0278702163061564,0.0128951747088186,0,0.423076923076923,0,0.576923076923077,0,0,0,0,0,0.0472673559822747,2,0.098873137041076,239.378793288111,Mixed,"The tract encompassing the neighborhoods of Valley Crest, Wakefield, Long Quarter, Valley Garth, Topfield, Springdale, The Overlook, Silver Lake II, Pot Spring, Warren Common, Dulaney Gate, Mercy Ridge, Saddlebrook Farm, Timberline Park, and Stonewall",Baltimore County
24005408503,0.0592020592020592,0.241022519780889,0.100641539695269,0,0,0.271844660194175,0,0,0,0.164251207729469,0.27536231884058,0,0,0,0,0.693069306930693,0.0195121951219512,0,0.533333333333333,0,0,0,0,0.837209302325582,0,0.00961538461538462,0,0,0,0.0960698689956332,0.342857142857143,1,0,0,0,0.0648148148148148,0.152892561983471,0.215827338129496,0.428571428571429,0.289915966386555,0.364583333333333,0.6,0.0483870967741936,38.9,0.14736012608353,0.393731635651322,0.0922871154703522,0.0624164065983058,0.0793580026749889,0.0147124386981721,0,0.666666666666667,0,0.333333333333333,0,0,0,0,1,0.100227790432802,4,0.339591836734694,426.143464133967,Urban,The neighborhood of Deertree,Baltimore County
24005408505,0.064367816091954,0.343589743589744,0.0791666666666667,0.131578947368421,0,0,0,0,0.046242774566474,0.181818181818182,0,0,0.282608695652174,0,0,0,0.110091743119266,0,0.0416666666666667,0,0,0,0.443298969072165,0.424242424242424,0,0.666666666666667,0,0.215827338129496,0.254310344827586,0.0112359550561798,0.195266272189349,0,0.386666666666667,0,0.5,1,0,0.252427184466019,0.151943462897527,0.336538461538462,0,0.325581395348837,0.248062015503876,38,0.168059424326834,0.304247990815155,0.10972850678733,0.00791855203619909,0.0542986425339367,0.0548642533936652,0,0.72972972972973,0.27027027027027,0,0,0,0,0,0.35,0.0248104755341144,5,0.204974575269029,3833.8718362951,Urban,"The tract encompassing the neighborhoods of Springlake, Stratford, Ravenview, and Chapel Hill",Baltimore County
24005408506,0.114058355437666,0.152935372471633,0.0646476412347117,0,1,0.131736526946108,0.126582278481013,0,0.113801452784504,0,0.513888888888889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.26431718061674,0,0,0.194931773879142,0,0.0769230769230769,0,1,0.556756756756757,0.666666666666667,0.152173913043478,0.123417721518987,0,0.00529100529100529,0,0.235294117647059,0,0.214285714285714,39,0.0298423423423423,0.338422391857506,0.0510585305105853,0,0.240037359900374,0.0438978829389788,0.387878787878788,0.2,0,0.8,0,0,0,0.00853374709076804,0,0.00710702341137124,3,0.204659690829197,74.7850429914017,Urban,The village-center of The Lakes,Baltimore County
24005408507,0.439506172839506,0.261509785647717,0.0452006094464195,0,0,0,0.0196850393700787,0,0.0676229508196721,0,0.38695652173913,0,0.355555555555556,0,0,0.111111111111111,0,0,0,0.0272108843537415,0,0,0,1,0.578947368421053,0,0,0,0.122302158273381,0.181818181818182,0.0873015873015873,0.375,0.0425531914893617,0.823529411764706,0,0.68141592920354,0.232876712328767,0.115196078431373,0.389776357827476,0.147826086956522,0.902597402597403,0.351351351351351,0.293478260869565,38.1,0.139974779319042,0.238014664410604,0.0696808510638298,0.00452127659574468,0.0704787234042553,0.0585106382978723,0.201754385964912,0.570175438596491,0,0.429824561403509,0.118421052631579,0,0,0.010426249616682,0.638961038961039,0.0202995008319468,2,0.157227511171556,93.3664750660246,Urban,"The tract encompassing the neighborhoods of Apartments at Saddle Brooke, Hunt Club Apartments, The Apartments at Saddle Brooke, Carlton Square, Springfield, Briarcliff East, Crosswind at Rossbrooke, Raintree Run at Rossbrooke, Rossbrooke Townhomes, and Woodstream at Cranbrook Hills",Baltimore County
24005408601,0.0525164113785558,0.297101449275362,0.0364087712039719,0,0,0,0,0.386363636363636,0,0,0,0.0754716981132076,0,0,0,0,0,0,0,0,0,0.0759493670886076,0,0.785714285714286,0,0.454545454545455,0,0,0.142857142857143,0.0040650406504065,0.457364341085271,0.0701754385964912,0.35036496350365,0.826530612244898,0,0,0.0432432432432432,0.0952380952380952,0.0991735537190083,0.272435897435897,0.0989010989010989,0,0.0955882352941176,38.3,0.203139427516159,0.196444444444444,0.0828681837698583,0,0.0845856590811507,0.0038643194504079,0,0.647058823529412,0,0.352941176470588,0,1,0,0,0,0.0251775338928341,5,0.0478164105707851,463.569912756425,Urban,The town-center of Timonium,Baltimore County
24005408602,0.0119617224880383,0.343629343629344,0.0568627450980392,0,0,0,0.037037037037037,0,0,0.0679012345679012,0,0,0,1,0.735294117647059,0,0,0,0.152777777777778,0,0,0,0,0.45,0,0.409090909090909,0,0,0,0,0.0625,0.111111111111111,0,0.890625,0,0.470588235294118,0,0,0.181818181818182,0.0121951219512195,0.362068965517241,0.304347826086957,0.6,39.7,0.0701030927835052,0.27891156462585,0.0696465696465697,0,0.111226611226611,0.00727650727650728,0,0,0,0,0,0,0,0.00152905198776758,0,0.0364864864864865,0,0.038425702811245,493.396724775489,Urban,The neighborhood of Shetland Hills,Baltimore County
24005408702,0,0.37007874015748,0.0153846153846154,0,0,0,0,0,0.0573770491803279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606060606060606,0,0,0,0,0.0757575757575758,0.271676300578035,0,0,0,1,0,1,0,0,0.2375,0.0631578947368421,0,0.514285714285714,0.523809523809524,41.1,0.0572687224669604,0.237051792828685,0.1123046875,0.0107421875,0.0322265625,0.041015625,0,0,0,0,0,0,0,0,0,0.0288248337028825,1,0.120503778337531,756.26423690205,Urban,"The tract encompassing the neighborhoods of Ridervale, Ellenham Farms, Greenway Garth, Thornleigh, Village Green, Spring Valley, and Margaret's Meadow",Baltimore County
